lat,long,station
47.4013897,-122.3219166,1
47.417755,-120.28619,1
47.043535,-122.89692,1
46.29747,-119.28753,1
47.62441,-122.306935,1
47.61099,-122.33589,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
47.417755,-120.28619,1
45.638545,-122.641835,1
47.57981,-122.329815,1
46.29747,-119.28753,1
47.4013897,-122.3219166,1
47.57097,-122.635905,1
47.57097,-122.635905,1
48.05815,-122.691675,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
47.71124,-122.209285,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
47.665978,-122.668076,1
47.665978,-122.668076,1
47.665978,-122.668076,1
47.71124,-122.209285,1
47.665978,-122.668076,1
45.638545,-122.641835,1
47.665978,-122.668076,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
47.737525,-122.64177,1
46.29747,-119.28753,1
46.29747,-119.28753,1
47.71124,-122.209285,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
46.29747,-119.28753,1
47.61385,-122.201905,1
47.68968,-122.37275,1
47.32329,-122.31327,1
47.43473,-122.29179,1
